# Category catalogue for luci-app-traffic - generated by tools/build-catalog.js
# Do not edit by hand: re-run the generator to refresh it.
Media	atv-ps-eu.amazon.co.uk
Media	atv-ps-eu.amazon.com
Media	atv-ps-fe.amazon.co.jp
Media	atv-ps-fe.amazon.com
Business	atypi.org
DNS	au-syd.doh.sb
Shopping	auchan.ru
Torrent	audiences.me
IPTV	audio-live.radio.cn
Shopping	audiohead.ru
IPTV	audiolive.rbc.cn
IPTV	audiotvserver.net
IPTV	austchannel-live.akamaized.net
Tracker	auth.be.sec.miui.com
Security	authpass.app
Security	authy.com
Automotive	autohome.com
Automotive	autohome.com.cn
Automotive	autohome.tel
Automotive	autoimg.cn
Automotive	autoimg.com.cn
Finance	autokreditbank.ru
Entertainment	automaton-media.com
IPTV	autopilot.catcast.tv
Adult	av-baron.com
Adult	av-movie.cc
Adult	av-th.net
Adult	av-top.com
Shopping	av.ru
Adult	av01.tv
Adult	av11.org
Adult	av1688.cc
Adult	av369.net
Adult	av4.us
